X,Y,Bouguer
768,720,83.91109775
776,720,84.38714631
784,720,84.70714038
792,720,84.86793539
0,728,-84.86793539
8,728,-84.70714038
16,728,-84.38714631
24,728,-83.91109775
32,728,-83.28359543
40,728,-82.51056339
48,728,-81.59908191
56,728,-80.55719408
64,728,-79.39369493
72,728,-78.11791192
80,728,-76.73948613
88,728,-75.26816209
96,728,-73.71359378
104,728,-72.08517228
112,728,-70.3918796
120,728,-68.64217091
128,728,-66.84388632
136,728,-65.00419157
144,728,-63.12954569
152,728,-61.22569309
160,728,-59.29767627
168,728,-57.3498656
176,728,-55.38600196
184,728,-53.40924844
192,728,-51.42224762
200,728,-49.42718118
208,728,-47.42582931
216,728,-45.41962791
224,728,-43.40972201
232,728,-41.39701436
240,728,-39.38220874
248,728,-37.36584776
256,728,-35.34834512
264,728,-33.33001281
272,728,-31.31108354
280,728,-29.29172902
288,728,-27.27207457
296,728,-25.25221068
304,728,-23.23220198
312,728,-21.21209417
320,728,-19.19191919
328,728,-17.17171717
336,728,-15.15151515
344,728,-13.13131313
352,728,-11.11111111
360,728,-9.090909091
368,728,-7.070707071
376,728,-5.050505051
384,728,-3.03030303
392,728,-1.01010101
400,728,1.01010101
408,728,3.03030303
416,728,5.050505051
424,728,7.070707071
432,728,9.090909091
440,728,11.11111111
448,728,13.13131313
456,728,15.15151515
464,728,17.17171717
472,728,19.19191919
480,728,21.21209417
488,728,23.23220198
496,728,25.25221068
504,728,27.27207457
512,728,29.29172902
520,728,31.31108354
528,728,33.33001281
536,728,35.34834512
544,728,37.36584776
552,728,39.38220874
560,728,41.39701436
568,728,43.40972201
576,728,45.41962791
584,728,47.42582931
592,728,49.42718118
600,728,51.42224762
608,728,53.40924844
616,728,55.38600196
624,728,57.3498656
632,728,59.29767627
640,728,61.22569309
648,728,63.12954569
656,728,65.00419157
664,728,66.84388632
672,728,68.64217091
680,728,70.3918796
688,728,72.08517228
696,728,73.71359378
704,728,75.26816209
712,728,76.73948613
720,728,78.11791192
728,728,79.39369493
736,728,80.55719408
744,728,81.59908191
752,728,82.51056339
760,728,83.28359543
768,728,83.91109775
776,728,84.38714631
784,728,84.70714038
792,728,84.86793539
0,736,-84.86793539
8,736,-84.70714038
16,736,-84.38714631
24,736,-83.91109775
32,736,-83.28359543
40,736,-82.51056339
48,736,-81.59908191
56,736,-80.55719408
64,736,-79.39369493
72,736,-78.11791192
80,736,-76.73948613
88,736,-75.26816209
96,736,-73.71359378
104,736,-72.08517228
112,736,-70.3918796
120,736,-68.64217091
128,736,-66.84388632
136,736,-65.00419157
144,736,-63.12954569
152,736,-61.22569309
160,736,-59.29767627
168,736,-57.3498656
176,736,-55.38600196
184,736,-53.40924844
192,736,-51.42224762
200,736,-49.42718118
208,736,-47.42582931
216,736,-45.41962791
224,736,-43.40972201
232,736,-41.39701436
240,736,-39.38220874
248,736,-37.36584776
256,736,-35.34834512
264,736,-33.33001281
272,736,-31.31108354
280,736,-29.29172902
288,736,-27.27207457
296,736,-25.25221068
304,736,-23.23220198
312,736,-21.21209417
320,736,-19.19191919
328,736,-17.17171717
336,736,-15.15151515
344,736,-13.13131313
352,736,-11.11111111
360,736,-9.090909091
368,736,-7.070707071
376,736,-5.050505051
384,736,-3.03030303
392,736,-1.01010101
400,736,1.01010101
408,736,3.03030303
416,736,5.050505051
424,736,7.070707071
432,736,9.090909091
440,736,11.11111111
448,736,13.13131313
456,736,15.15151515
464,736,17.17171717
472,736,19.19191919
480,736,21.21209417
488,736,23.23220198
496,736,25.25221068
504,736,27.27207457
512,736,29.29172902
520,736,31.31108354
528,736,33.33001281
536,736,35.34834512
544,736,37.36584776
552,736,39.38220874
560,736,41.39701436
568,736,43.40972201
576,736,45.41962791
584,736,47.42582931
592,736,49.42718118
600,736,51.42224762
608,736,53.40924844
616,736,55.38600196
624,736,57.3498656
632,736,59.29767627
640,736,61.22569309
648,736,63.12954569
656,736,65.00419157
664,736,66.84388632
672,736,68.64217091
680,736,70.3918796
688,736,72.08517228
696,736,73.71359378
704,736,75.26816209
712,736,76.73948613
720,736,78.11791192
728,736,79.39369493
736,736,80.55719408
744,736,81.59908191
752,736,82.51056339
760,736,83.28359543
768,736,83.91109775
776,736,84.38714631
784,736,84.70714038
792,736,84.86793539
0,744,-84.86793539
8,744,-84.70714038
16,744,-84.38714631
24,744,-83.91109775
32,744,-83.28359543
40,744,-82.51056339
48,744,-81.59908191
56,744,-80.55719408
64,744,-79.39369493
72,744,-78.11791192
80,744,-76.73948613
88,744,-75.26816209
96,744,-73.71359378
104,744,-72.08517228
112,744,-70.3918796
120,744,-68.64217091
128,744,-66.84388632
136,744,-65.00419157
144,744,-63.12954569
152,744,-61.22569309
160,744,-59.29767627
168,744,-57.3498656
176,744,-55.38600196
184,744,-53.40924844
192,744,-51.42224762
200,744,-49.42718118
208,744,-47.42582931
216,744,-45.41962791
224,744,-43.40972201
232,744,-41.39701436
240,744,-39.38220874
248,744,-37.36584776
256,744,-35.34834512
264,744,-33.33001281
272,744,-31.31108354
280,744,-29.29172902
288,744,-27.27207457
296,744,-25.25221068
304,744,-23.23220198
312,744,-21.21209417
320,744,-19.19191919
328,744,-17.17171717
336,744,-15.15151515
344,744,-13.13131313
352,744,-11.11111111
360,744,-9.090909091
368,744,-7.070707071
376,744,-5.050505051
384,744,-3.03030303
392,744,-1.01010101
400,744,1.01010101
408,744,3.03030303
416,744,5.050505051
424,744,7.070707071
432,744,9.090909091
440,744,11.11111111
448,744,13.13131313
456,744,15.15151515
464,744,17.17171717
472,744,19.19191919
480,744,21.21209417
488,744,23.23220198
496,744,25.25221068
504,744,27.27207457
512,744,29.29172902
520,744,31.31108354
528,744,33.33001281
536,744,35.34834512
544,744,37.36584776
552,744,39.38220874
560,744,41.39701436
568,744,43.40972201
576,744,45.41962791
584,744,47.42582931
592,744,49.42718118
600,744,51.42224762
608,744,53.40924844
616,744,55.38600196
624,744,57.3498656
632,744,59.29767627
640,744,61.22569309
648,744,63.12954569
656,744,65.00419157
664,744,66.84388632
672,744,68.64217091
680,744,70.3918796
688,744,72.08517228
696,744,73.71359378
704,744,75.26816209
712,744,76.73948613
720,744,78.11791192
728,744,79.39369493
736,744,80.55719408
744,744,81.59908191
752,744,82.51056339
760,744,83.28359543
768,744,83.91109775
776,744,84.38714631
784,744,84.70714038
792,744,84.86793539
0,752,-84.86793539
8,752,-84.70714038
16,752,-84.38714631
24,752,-83.91109775
32,752,-83.28359543
40,752,-82.51056339
48,752,-81.59908191
56,752,-80.55719408
64,752,-79.39369493
72,752,-78.11791192
80,752,-76.73948613
88,752,-75.26816209
96,752,-73.71359378
104,752,-72.08517228
112,752,-70.3918796
120,752,-68.64217091
128,752,-66.84388632
136,752,-65.00419157
144,752,-63.12954569
152,752,-61.22569309
160,752,-59.29767627
168,752,-57.3498656
176,752,-55.38600196
184,752,-53.40924844
192,752,-51.42224762
200,752,-49.42718118
208,752,-47.42582931
216,752,-45.41962791
224,752,-43.40972201
232,752,-41.39701436
240,752,-39.38220874
248,752,-37.36584776
256,752,-35.34834512
264,752,-33.33001281
272,752,-31.31108354
280,752,-29.29172902
288,752,-27.27207457
296,752,-25.25221068
304,752,-23.23220198
312,752,-21.21209417
320,752,-19.19191919
328,752,-17.17171717
336,752,-15.15151515
344,752,-13.13131313
352,752,-11.11111111
360,752,-9.090909091
368,752,-7.070707071
376,752,-5.050505051
384,752,-3.03030303
392,752,-1.01010101
400,752,1.01010101
408,752,3.03030303
416,752,5.050505051
424,752,7.070707071
432,752,9.090909091
440,752,11.11111111
448,752,13.13131313
456,752,15.15151515
464,752,17.17171717
472,752,19.19191919
480,752,21.21209417
488,752,23.23220198
496,752,25.25221068
504,752,27.27207457
512,752,29.29172902
520,752,31.31108354
528,752,33.33001281
536,752,35.34834512
544,752,37.36584776
552,752,39.38220874
560,752,41.39701436
568,752,43.40972201
576,752,45.41962791
584,752,47.42582931
592,752,49.42718118
600,752,51.42224762
608,752,53.40924844
616,752,55.38600196
624,752,57.3498656
632,752,59.29767627
640,752,61.22569309
648,752,63.12954569
656,752,65.00419157
664,752,66.84388632
672,752,68.64217091
680,752,70.3918796
688,752,72.08517228
696,752,73.71359378
704,752,75.26816209
712,752,76.73948613
720,752,78.11791192
728,752,79.39369493
736,752,80.55719408
744,752,81.59908191
752,752,82.51056339
760,752,83.28359543
768,752,83.91109775
776,752,84.38714631
784,752,84.70714038
792,752,84.86793539
0,760,-84.86793539
8,760,-84.70714038
16,760,-84.38714631
24,760,-83.91109775
32,760,-83.28359543
40,760,-82.51056339
48,760,-81.59908191
56,760,-80.55719408
64,760,-79.39369493
72,760,-78.11791192
80,760,-76.73948613
88,760,-75.26816209
96,760,-73.71359378
104,760,-72.08517228
112,760,-70.3918796
120,760,-68.64217091
128,760,-66.84388632
136,760,-65.00419157
144,760,-63.12954569
152,760,-61.22569309
160,760,-59.29767627
168,760,-57.3498656
176,760,-55.38600196
184,760,-53.40924844
192,760,-51.42224762
200,760,-49.42718118
208,760,-47.42582931
216,760,-45.41962791
224,760,-43.40972201
232,760,-41.39701436
240,760,-39.38220874
248,760,-37.36584776
256,760,-35.34834512
264,760,-33.33001281
272,760,-31.31108354
280,760,-29.29172902
288,760,-27.27207457
296,760,-25.25221068
304,760,-23.23220198
312,760,-21.21209417
320,760,-19.19191919
328,760,-17.17171717
336,760,-15.15151515
344,760,-13.13131313
352,760,-11.11111111
360,760,-9.090909091
368,760,-7.070707071
376,760,-5.050505051
384,760,-3.03030303
392,760,-1.01010101
400,760,1.01010101
408,760,3.03030303
416,760,5.050505051
424,760,7.070707071
432,760,9.090909091
440,760,11.11111111
448,760,13.13131313
456,760,15.15151515
464,760,17.17171717
472,760,19.19191919
480,760,21.21209417
488,760,23.23220198
496,760,25.25221068
504,760,27.27207457
512,760,29.29172902
520,760,31.31108354
528,760,33.33001281
536,760,35.34834512
544,760,37.36584776
552,760,39.38220874
560,760,41.39701436
568,760,43.40972201
576,760,45.41962791
584,760,47.42582931
592,760,49.42718118
600,760,51.42224762
608,760,53.40924844
616,760,55.38600196
624,760,57.3498656
632,760,59.29767627
640,760,61.22569309
648,760,63.12954569
656,760,65.00419157
664,760,66.84388632
672,760,68.64217091
680,760,70.3918796
688,760,72.08517228
696,760,73.71359378
704,760,75.26816209
712,760,76.73948613
720,760,78.11791192
728,760,79.39369493
736,760,80.55719408
744,760,81.59908191
752,760,82.51056339
760,760,83.28359543
768,760,83.91109775
776,760,84.38714631
784,760,84.70714038
792,760,84.86793539
0,768,-84.86793539
8,768,-84.70714038
16,768,-84.38714631
24,768,-83.91109775
32,768,-83.28359543
40,768,-82.51056339
48,768,-81.59908191
56,768,-80.55719408
64,768,-79.39369493
72,768,-78.11791192
80,768,-76.73948613
88,768,-75.26816209
96,768,-73.71359378
104,768,-72.08517228
112,768,-70.3918796
120,768,-68.64217091
128,768,-66.84388632
136,768,-65.00419157
144,768,-63.12954569
152,768,-61.22569309
160,768,-59.29767627
168,768,-57.3498656
176,768,-55.38600196
184,768,-53.40924844
192,768,-51.42224762
200,768,-49.42718118
208,768,-47.42582931
216,768,-45.41962791
224,768,-43.40972201
232,768,-41.39701436
240,768,-39.38220874
248,768,-37.36584776
256,768,-35.34834512
264,768,-33.33001281
272,768,-31.31108354
280,768,-29.29172902
288,768,-27.27207457
296,768,-25.25221068
304,768,-23.23220198
312,768,-21.21209417
320,768,-19.19191919
328,768,-17.17171717
336,768,-15.15151515
344,768,-13.13131313
352,768,-11.11111111
360,768,-9.090909091
368,768,-7.070707071
376,768,-5.050505051
384,768,-3.03030303
392,768,-1.01010101
400,768,1.01010101
408,768,3.03030303
416,768,5.050505051
424,768,7.070707071
432,768,9.090909091
440,768,11.11111111
448,768,13.13131313
456,768,15.15151515
464,768,17.17171717
472,768,19.19191919
480,768,21.21209417
488,768,23.23220198
496,768,25.25221068
504,768,27.27207457
512,768,29.29172902
520,768,31.31108354
528,768,33.33001281
536,768,35.34834512
544,768,37.36584776
552,768,39.38220874
560,768,41.39701436
568,768,43.40972201
576,768,45.41962791
584,768,47.42582931
592,768,49.42718118
600,768,51.42224762
608,768,53.40924844
616,768,55.38600196
624,768,57.3498656
632,768,59.29767627
640,768,61.22569309
648,768,63.12954569
656,768,65.00419157
664,768,66.84388632
672,768,68.64217091
680,768,70.3918796
688,768,72.08517228
696,768,73.71359378
704,768,75.26816209
712,768,76.73948613
720,768,78.11791192
728,768,79.39369493
736,768,80.55719408
744,768,81.59908191
752,768,82.51056339
760,768,83.28359543
768,768,83.91109775
776,768,84.38714631
784,768,84.70714038
792,768,84.86793539
0,776,-84.86793539
8,776,-84.70714038
16,776,-84.38714631
24,776,-83.91109775
32,776,-83.28359543
40,776,-82.51056339
48,776,-81.59908191
56,776,-80.55719408
64,776,-79.39369493
72,776,-78.11791192
80,776,-76.73948613
88,776,-75.26816209
96,776,-73.71359378
104,776,-72.08517228
112,776,-70.3918796
120,776,-68.64217091
128,776,-66.84388632
136,776,-65.00419157
144,776,-63.12954569
152,776,-61.22569309
160,776,-59.29767627
168,776,-57.3498656
176,776,-55.38600196
184,776,-53.40924844
192,776,-51.42224762
200,776,-49.42718118
208,776,-47.42582931
216,776,-45.41962791
224,776,-43.40972201
232,776,-41.39701436
240,776,-39.38220874
248,776,-37.36584776
256,776,-35.34834512
264,776,-33.33001281
272,776,-31.31108354
280,776,-29.29172902
288,776,-27.27207457
296,776,-25.25221068
304,776,-23.23220198
312,776,-21.21209417
320,776,-19.19191919
328,776,-17.17171717
336,776,-15.15151515
344,776,-13.13131313
352,776,-11.11111111
360,776,-9.090909091
368,776,-7.070707071
376,776,-5.050505051
384,776,-3.03030303
392,776,-1.01010101
400,776,1.01010101
408,776,3.03030303
416,776,5.050505051
424,776,7.070707071
432,776,9.090909091
440,776,11.11111111
448,776,13.13131313
456,776,15.15151515
464,776,17.17171717
472,776,19.19191919
480,776,21.21209417
488,776,23.23220198
496,776,25.25221068
504,776,27.27207457
512,776,29.29172902
520,776,31.31108354
528,776,33.33001281
536,776,35.34834512
544,776,37.36584776
552,776,39.38220874
560,776,41.39701436
568,776,43.40972201
576,776,45.41962791
584,776,47.42582931
592,776,49.42718118
600,776,51.42224762
608,776,53.40924844
616,776,55.38600196
624,776,57.3498656
632,776,59.29767627
640,776,61.22569309
648,776,63.12954569
656,776,65.00419157
664,776,66.84388632
672,776,68.64217091
680,776,70.3918796
688,776,72.08517228
696,776,73.71359378
704,776,75.26816209
712,776,76.73948613
720,776,78.11791192
728,776,79.39369493
736,776,80.55719408
744,776,81.59908191
752,776,82.51056339
760,776,83.28359543
768,776,83.91109775
776,776,84.38714631
784,776,84.70714038
792,776,84.86793539
0,784,-84.86793539
8,784,-84.70714038
16,784,-84.38714631
24,784,-83.91109775
32,784,-83.28359543
40,784,-82.51056339
48,784,-81.59908191
56,784,-80.55719408
64,784,-79.39369493
72,784,-78.11791192
80,784,-76.73948613
88,784,-75.26816209
96,784,-73.71359378
104,784,-72.08517228
112,784,-70.3918796
120,784,-68.64217091
128,784,-66.84388632
136,784,-65.00419157
144,784,-63.12954569
152,784,-61.22569309
160,784,-59.29767627
168,784,-57.3498656
176,784,-55.38600196
184,784,-53.40924844
192,784,-51.42224762
200,784,-49.42718118
208,784,-47.42582931
216,784,-45.41962791
224,784,-43.40972201
232,784,-41.39701436
240,784,-39.38220874
248,784,-37.36584776
256,784,-35.34834512
264,784,-33.33001281
272,784,-31.31108354
280,784,-29.29172902
288,784,-27.27207457
296,784,-25.25221068
304,784,-23.23220198
312,784,-21.21209417
320,784,-19.19191919
328,784,-17.17171717
336,784,-15.15151515
344,784,-13.13131313
352,784,-11.11111111
360,784,-9.090909091
368,784,-7.070707071
376,784,-5.050505051
384,784,-3.03030303
392,784,-1.01010101
400,784,1.01010101
408,784,3.03030303
416,784,5.050505051
424,784,7.070707071
432,784,9.090909091
440,784,11.11111111
448,784,13.13131313
456,784,15.15151515
464,784,17.17171717
472,784,19.19191919
480,784,21.21209417
488,784,23.23220198
496,784,25.25221068
504,784,27.27207457
512,784,29.29172902
520,784,31.31108354
528,784,33.33001281
536,784,35.34834512
544,784,37.36584776
552,784,39.38220874
560,784,41.39701436
568,784,43.40972201
576,784,45.41962791
584,784,47.42582931
592,784,49.42718118
600,784,51.42224762
608,784,53.40924844
616,784,55.38600196
624,784,57.3498656
